lane_id,link_id,lane_num,length_feet,speed_mph,volume,numDetects,type,up_node,dest_node
135_335_1,135_335,-1,152.4,17.8816,576,1,thru,135,5250
135_335_2,135_335,-1,152.4,17.8816,576,1,thru,135,5250
135_335_3,135_335,-1,152.4,17.8816,576,1,thru,135,5250
135_335_-1,135_335,-1,152.4,17.8816,184,1,left,135,5284
135_335_-2,135_335,-2,152.4,17.8816,184,1,left,135,5284
5250_335_1,5250_335,-1,91.44,17.8816,547,1,thru,5250,135
5250_335_2,5250_335,-1,91.44,17.8816,547,1,thru,5250,135
5250_335_3,5250_335,-1,91.44,17.8816,547,1,thru,5250,135
5250_335_4,5250_335,-1,91.44,17.8816,547,1,thru,5250,135
5250_335_5,5250_335,-1,91.44,17.8816,547,1,thru,5250,135
5250_335_6,5250_335,-1,35.052,17.8816,259,1,right,5250,5284
251_340_1,251_340,-1,248.412,17.8816,976,1,thru,251,140
251_340_2,251_340,-1,248.412,17.8816,976,1,thru,251,140
251_340_3,251_340,-1,248.412,17.8816,976,1,thru,251,140
140_340_1,140_340,-1,128.01600000000002,13.4112,449,1,thru,140,251
140_340_2,140_340,-1,128.01600000000002,13.4112,449,1,thru,140,251
140_340_3,140_340,-1,128.01600000000002,13.4112,449,1,thru,140,251
140_340_-1,140_340,-1,128.01600000000002,13.4112,388,1,left,140,7295
140_340_-2,140_340,-2,128.01600000000002,13.4112,388,1,left,140,7295
169_340_1,169_340,-1,157.5816,13.4112,3,1,thru,169,7295
169_340_2,169_340,-1,157.5816,13.4112,3,1,thru,169,7295
169_340_3,169_340,-1,45.72,13.4112,1,1,right,169,251
169_340_-1,169_340,-1,45.72,13.4112,6,1,left,169,140
5269_341_1,5269_341,-1,60.96,13.4112,1979,1,thru,5269,141
5269_341_2,5269_341,-1,60.96,13.4112,1979,1,thru,5269,141
5269_341_3,5269_341,-1,60.96,13.4112,1979,1,thru,5269,141
141_341_1,141_341,-1,103.632,13.4112,922,1,thru,141,5269
141_341_2,141_341,-1,103.632,13.4112,922,1,thru,141,5269
141_341_-1,141_341,-1,103.632,13.4112,215,1,left,141,7045
141_341_-2,141_341,-2,103.632,13.4112,215,1,left,141,7045
7047_341_1,7047_341,-1,245.6688,13.4112,0,1,thru,7047,7045
7047_341_2,7047_341,-1,62.484,13.4112,201,1,right,7047,5269
7047_341_-1,7047_341,-1,62.484,13.4112,261,1,left,7047,141
5264_342_1,5264_342,-1,85.34400000000001,20.1168,2069,1,thru,5264,142
5264_342_2,5264_342,-1,85.34400000000001,20.1168,2069,1,thru,5264,142
5264_342_3,5264_342,-1,85.34400000000001,20.1168,2069,1,thru,5264,142
5264_342_4,5264_342,-1,85.34400000000001,20.1168,2069,1,thru,5264,142
5264_342_5,5264_342,-1,85.34400000000001,20.1168,2069,1,thru,5264,142
5264_342_6,5264_342,-1,67.056,20.1168,386,1,right,5264,7038
142_342_1,142_342,-1,121.92,20.1168,922,1,thru,142,5264
142_342_2,142_342,-1,121.92,20.1168,922,1,thru,142,5264
142_342_3,142_342,-1,121.92,20.1168,922,1,thru,142,5264
142_342_-1,142_342,-1,121.92,20.1168,215,1,left,142,7038
7040_342_1,7040_342,-1,183.4896,13.4112,0,1,thru,7040,7038
7040_342_2,7040_342,-1,82.296,13.4112,201,1,right,7040,5264
7040_342_-1,7040_342,-1,82.296,13.4112,261,1,left,7040,142
5262_344_1,5262_344,-1,102.7176,17.8816,1844,1,thru,5262,144
5262_344_2,5262_344,-1,102.7176,17.8816,1844,1,thru,5262,144
5262_344_3,5262_344,-1,102.7176,17.8816,1844,1,thru,5262,144
5262_344_4,5262_344,-1,102.7176,17.8816,1844,1,thru,5262,144
5262_344_5,5262_344,-1,67.056,17.8816,357,1,right,5262,7031
144_344_1,144_344,-1,121.92,17.8816,940,1,thru,144,5262
144_344_2,144_344,-1,121.92,17.8816,940,1,thru,144,5262
144_344_-1,144_344,-1,121.92,17.8816,198,1,left,144,7031
7033_344_1,7033_344,-1,181.05120000000002,13.4112,0,1,thru,7033,7031
7033_344_2,7033_344,-1,109.72800000000001,13.4112,155,1,right,7033,5262
7033_344_-1,7033_344,-1,109.72800000000001,13.4112,222,1,left,7033,144
316_355_1,316_355,-1,142.0368,15.6464,4,1,thru,316,32
316_355_2,316_355,-1,91.44,15.6464,201,1,right,316,250
316_355_-1,316_355,-1,91.44,15.6464,670,1,left,316,155
316_355_-2,316_355,-2,91.44,15.6464,670,1,left,316,155
155_355_1,155_355,-1,110.64240000000001,20.1168,844,1,thru,155,250
155_355_2,155_355,-1,110.64240000000001,20.1168,844,1,thru,155,250
155_355_3,155_355,-1,110.64240000000001,20.1168,844,1,thru,155,250
155_355_-1,155_355,-1,110.64240000000001,20.1168,510,1,left,155,32
155_355_-2,155_355,-2,110.64240000000001,20.1168,510,1,left,155,32
250_355_1,250_355,-1,180.74640000000002,20.1168,1562,1,thru,250,155
250_355_2,250_355,-1,180.74640000000002,20.1168,1562,1,thru,250,155
250_355_3,250_355,-1,180.74640000000002,20.1168,1562,1,thru,250,155
250_355_4,250_355,-1,180.74640000000002,20.1168,1562,1,thru,250,155
250_355_5,250_355,-1,180.74640000000002,20.1168,1562,1,thru,250,155
250_355_6,250_355,-1,70.104,20.1168,545,1,right,250,32
158_372_1,158_372,-1,104.5464,13.4112,1167,1,thru,158,308
158_372_2,158_372,-1,104.5464,13.4112,1167,1,thru,158,308
158_372_3,158_372,-1,76.2,13.4112,214,1,right,158,417
158_372_-1,158_372,-1,104.5464,13.4112,422,1,left,158,172
172_372_1,172_372,-1,103.632,20.1168,530,1,thru,172,417
172_372_2,172_372,-1,103.632,20.1168,530,1,thru,172,417
172_372_3,172_372,-1,103.632,20.1168,530,1,thru,172,417
172_372_-1,172_372,-1,103.632,20.1168,207,1,left,172,308
172_372_-2,172_372,-2,103.632,20.1168,207,1,left,172,308
417_372_1,417_372,-1,63.7032,20.1168,1687,1,thru,417,172
417_372_2,417_372,-1,63.7032,20.1168,1687,1,thru,417,172
417_372_3,417_372,-1,63.7032,20.1168,1687,1,thru,417,172
417_372_4,417_372,-1,63.7032,20.1168,1687,1,thru,417,172
417_372_5,417_372,-1,63.7032,20.1168,1687,1,thru,417,172
417_372_6,417_372,-1,59.436,20.1168,308,1,right,417,308
391_373_1,391_373,-1,157.8864,20.1168,0,,thru,391,379
391_373_2,391_373,-1,157.8864,20.1168,0,,thru,391,379
391_373_-1,391_373,-1,157.8864,20.1168,0,,left,391,413
381_375_1,381_375,-1,1238.0976,13.4112,0,,thru,381,391
381_375_2,381_375,-1,1238.0976,13.4112,0,,thru,381,391
412_375_-1,412_375,-1,137.4648,13.4112,0,,left,412,391
412_375_-2,412_375,-2,137.4648,13.4112,0,,left,412,391
373_379_1,373_379,-1,1178.6616000000001,20.1168,0,,thru,373,220
373_379_2,373_379,-1,1178.6616000000001,20.1168,0,,thru,373,220
380_379_-1,380_379,-1,110.94720000000001,13.4112,0,,left,380,220
420_381_1,420_381,-1,137.16,13.4112,0,,thru,420,375
420_381_2,420_381,-1,137.16,13.4112,0,,thru,420,375
420_381_-1,420_381,-1,137.16,13.4112,0,,left,420,382
220_383_1,220_383,-1,318.516,20.1168,0,,thru,220,429
220_383_2,220_383,-1,318.516,20.1168,0,,thru,220,429
220_383_-1,220_383,-1,318.516,20.1168,0,,left,220,384
191_391_1,191_391,-1,106.68,13.4112,0,,thru,191,373
191_391_2,191_391,-1,106.68,13.4112,0,,thru,191,373
375_391_1,375_391,-1,138.3792,13.4112,0,,right,375,191
375_391_2,375_391,-1,138.3792,13.4112,0,,right,375,191
375_391_3,375_391,-1,138.3792,13.4112,0,,right,375,191
490_402_1,490_402,-1,203.3016,17.8816,1,1,thru,490,179
490_402_2,490_402,-1,121.92,17.8816,104,1,right,490,401
490_402_-1,490_402,-1,203.3016,17.8816,65,1,left,490,202
202_402_1,202_402,-1,185.928,17.8816,1919,1,thru,202,401
202_402_2,202_402,-1,185.928,17.8816,1919,1,thru,202,401
202_402_3,202_402,-1,185.928,17.8816,1919,1,thru,202,401
202_402_-1,202_402,-1,185.928,17.8816,622,1,left,202,179
202_402_-2,202_402,-2,185.928,17.8816,622,1,left,202,179
401_402_1,401_402,-1,162.1536,17.8816,573,1,thru,401,202
401_402_2,401_402,-1,162.1536,17.8816,573,1,thru,401,202
401_402_3,401_402,-1,162.1536,17.8816,573,1,thru,401,202
401_402_4,401_402,-1,162.1536,17.8816,573,1,thru,401,202
401_402_5,401_402,-1,162.1536,17.8816,573,1,thru,401,202
401_402_6,401_402,-1,152.4,17.8816,819,1,right,401,179
401_402_7,401_402,-1,152.4,17.8816,819,1,right,401,179
191_411_1,191_411,-1,140.5128,13.4112,0,,right,191,4
191_411_2,191_411,-1,140.5128,13.4112,0,,right,191,4
280_411_1,280_411,-1,136.2456,17.8816,0,,thru,280,191
280_411_2,280_411,-1,136.2456,17.8816,0,,thru,280,191
280_411_3,280_411,-1,136.2456,17.8816,0,,thru,280,191
280_411_4,280_411,-1,136.2456,17.8816,0,,thru,280,191
2881_420_1,2881_420,-1,282.8544,13.4112,569,1,thru,2881,381
2881_420_2,2881_420,-1,282.8544,13.4112,569,1,thru,2881,381
2881_420_3,2881_420,-1,60.96,13.4112,121,1,right,2881,405
2881_420_-1,2881_420,-1,282.8544,13.4112,296,1,left,2881,220
220_420_1,220_420,-1,131.064,20.1168,466,1,thru,220,405
220_420_2,220_420,-1,131.064,20.1168,466,1,thru,220,405
220_420_3,220_420,-1,131.064,20.1168,466,1,thru,220,405
220_420_-1,220_420,-1,131.064,20.1168,252,1,left,220,381
220_420_-2,220_420,-2,131.064,20.1168,252,1,left,220,381
405_420_1,405_420,-1,106.68,20.1168,1055,1,thru,405,220
405_420_2,405_420,-1,106.68,20.1168,1055,1,thru,405,220
405_420_3,405_420,-1,106.68,20.1168,1055,1,thru,405,220
405_420_4,405_420,-1,106.68,20.1168,1055,1,thru,405,220
405_420_5,405_420,-1,106.68,20.1168,1055,1,thru,405,220
405_420_6,405_420,-1,82.296,20.1168,711,1,right,405,381
282_426_1,282_426,-1,143.5608,13.4112,0,,thru,282,158
282_426_2,282_426,-1,143.5608,13.4112,0,,thru,282,158
324_426_-1,324_426,-1,236.5248,13.4112,0,,left,324,158
257_445_1,257_445,-1,185.0136,13.4112,1082,1,thru,257,254
257_445_2,257_445,-1,185.0136,13.4112,1082,1,thru,257,254
257_445_3,257_445,-1,54.864000000000004,13.4112,120,1,right,257,321
257_445_-1,257_445,-1,185.0136,13.4112,554,1,left,257,245
245_445_1,245_445,-1,100.584,20.1168,595,1,thru,245,321
245_445_2,245_445,-1,100.584,20.1168,595,1,thru,245,321
245_445_3,245_445,-1,100.584,20.1168,595,1,thru,245,321
245_445_-1,245_445,-1,100.584,20.1168,313,1,left,245,254
245_445_-2,245_445,-2,100.584,20.1168,313,1,left,245,254
321_445_1,321_445,-1,89.91600000000001,20.1168,1129,1,thru,321,245
321_445_2,321_445,-1,89.91600000000001,20.1168,1129,1,thru,321,245
321_445_3,321_445,-1,89.91600000000001,20.1168,1129,1,thru,321,245
321_445_4,321_445,-1,89.91600000000001,20.1168,1129,1,thru,321,245
321_445_5,321_445,-1,89.91600000000001,20.1168,1129,1,thru,321,245
321_445_6,321_445,-1,65.532,20.1168,688,1,right,321,254
17_496_1,17_496,-1,293.8272,13.4112,0,,thru,17,389
17_496_2,17_496,-1,293.8272,13.4112,0,,thru,17,389
387_496_1,387_496,-1,178.91760000000002,13.4112,0,,right,387,17
387_496_2,387_496,-1,178.91760000000002,13.4112,0,,right,387,17
747_498_1,747_498,-1,214.88400000000001,13.4112,0,,right,747,483
747_498_2,747_498,-1,214.88400000000001,13.4112,0,,right,747,483
376_498_1,376_498,-1,212.1408,13.4112,0,,thru,376,747
376_498_2,376_498,-1,212.1408,13.4112,0,,thru,376,747
399_500_1,399_500,-1,352.34880000000004,13.4112,2,1,thru,399,400
399_500_2,399_500,-1,36.576,13.4112,34,1,right,399,474
399_500_-1,399_500,-1,36.576,13.4112,23,1,left,399,398
400_500_1,400_500,-1,344.42400000000004,13.4112,2,1,thru,400,399
400_500_-1,400_500,-1,24.384,13.4112,17,1,left,400,474
398_500_1,398_500,-1,520.2936,20.1168,333,1,thru,398,474
398_500_2,398_500,-1,520.2936,20.1168,333,1,thru,398,474
398_500_-1,398_500,-1,77.724,20.1168,55,1,left,398,400
474_500_1,474_500,-1,421.2336,20.1168,1104,1,thru,474,398
474_500_2,474_500,-1,421.2336,20.1168,1104,1,thru,474,398
474_500_3,474_500,-1,57.912000000000006,20.1168,33,1,right,474,400
474_500_-1,474_500,-1,79.248,20.1168,72,1,left,474,399
307_503_1,307_503,-1,125.5776,20.1168,820,1,thru,307,5
307_503_2,307_503,-1,125.5776,20.1168,820,1,thru,307,5
307_503_3,307_503,-1,125.5776,20.1168,820,1,thru,307,5
307_503_4,307_503,-1,56.388000000000005,20.1168,55,1,right,307,504
307_503_-1,307_503,-1,76.2,20.1168,317,1,left,307,474
307_503_-2,307_503,-2,76.2,20.1168,317,1,left,307,474
5_503_1,5_503,-1,286.512,15.6464,422,1,thru,5,307
5_503_2,5_503,-1,286.512,15.6464,422,1,thru,5,307
5_503_3,5_503,-1,286.512,15.6464,422,1,thru,5,307
5_503_4,5_503,-1,70.104,15.6464,47,1,right,5,474
5_503_-1,5_503,-1,70.104,15.6464,19,1,left,5,504
5_503_-2,5_503,-2,70.104,15.6464,19,1,left,5,504
474_503_1,474_503,-1,114.60480000000001,20.1168,135,1,thru,474,504
474_503_2,474_503,-1,114.60480000000001,20.1168,135,1,thru,474,504
474_503_3,474_503,-1,76.2,20.1168,93,1,right,474,307
474_503_-1,474_503,-1,76.2,20.1168,98,1,left,474,5
504_503_1,504_503,-1,280.416,20.1168,371,1,thru,504,474
504_503_2,504_503,-1,280.416,20.1168,371,1,thru,504,474
504_503_3,504_503,-1,60.96,20.1168,115,1,right,504,5
504_503_-1,504_503,-1,105.156,20.1168,124,1,left,504,307
466_504_1,466_504,-1,124.968,13.4112,0,1,thru,466,465
465_504_1,465_504,-1,203.6064,13.4112,0,1,thru,465,466
503_504_1,503_504,-1,280.416,20.1168,0,1,thru,503,505
503_504_2,503_504,-1,280.416,20.1168,0,1,thru,503,505
503_504_-1,503_504,-1,91.44,20.1168,0,1,left,503,465
505_504_1,505_504,-1,365.1504,20.1168,0,1,thru,505,503
505_504_2,505_504,-1,365.1504,20.1168,0,1,thru,505,503
505_504_3,505_504,-1,44.196000000000005,20.1168,0,1,right,505,465
505_504_-1,505_504,-1,88.39200000000001,20.1168,0,1,left,505,466
468_505_1,468_505,-1,135.9408,13.4112,0,1,thru,468,467
468_505_-1,468_505,-1,30.48,13.4112,0,1,left,468,504
467_505_1,467_505,-1,158.1912,13.4112,0,1,thru,467,468
504_505_1,504_505,-1,365.1504,20.1168,0,1,thru,504,506
504_505_2,504_505,-1,365.1504,20.1168,0,1,thru,504,506
504_505_-1,504_505,-1,91.44,20.1168,0,1,left,504,467
506_505_1,506_505,-1,191.4144,20.1168,0,1,thru,506,504
506_505_2,506_505,-1,191.4144,20.1168,0,1,thru,506,504
506_505_-1,506_505,-1,30.48,20.1168,0,1,left,506,468
334_506_1,334_506,-1,291.9984,13.4112,40,1,thru,334,480
334_506_2,334_506,-1,291.9984,13.4112,40,1,thru,334,480
334_506_3,334_506,-1,64.00800000000001,13.4112,54,1,right,334,507
334_506_-1,334_506,-1,291.9984,13.4112,237,1,left,334,505
480_506_1,480_506,-1,193.8528,13.4112,32,1,thru,480,334
480_506_2,480_506,-1,193.8528,13.4112,32,1,thru,480,334
480_506_3,480_506,-1,193.8528,13.4112,32,1,thru,480,334
480_506_4,480_506,-1,30.48,13.4112,37,1,right,480,505
480_506_-1,480_506,-1,10.668000000000001,13.4112,11,1,left,480,507
505_506_1,505_506,-1,191.4144,20.1168,152,1,thru,505,507
505_506_2,505_506,-1,191.4144,20.1168,152,1,thru,505,507
505_506_3,505_506,-1,76.2,20.1168,47,1,right,505,334
505_506_-1,505_506,-1,76.2,20.1168,11,1,left,505,480
507_506_1,507_506,-1,380.0856,20.1168,1004,1,thru,507,505
507_506_2,507_506,-1,380.0856,20.1168,1004,1,thru,507,505
507_506_-1,507_506,-1,73.152,20.1168,11,1,left,507,334
506_507_1,506_507,-1,380.0856,20.1168,0,1,thru,506,8
506_507_2,506_507,-1,380.0856,20.1168,0,1,thru,506,8
8_507_1,8_507,-1,197.2056,20.1168,0,1,thru,8,506
8_507_2,8_507,-1,197.2056,20.1168,0,1,thru,8,506
23_509_1,23_509,-1,217.32240000000002,13.4112,112,1,thru,23,16
23_509_2,23_509,-1,13.716000000000001,13.4112,21,1,right,23,511
23_509_-1,23_509,-1,30.48,13.4112,3,1,left,23,7204
16_509_1,16_509,-1,224.94240000000002,13.4112,211,1,thru,16,23
16_509_-1,16_509,-1,30.48,13.4112,18,1,left,16,511
7204_509_1,7204_509,-1,152.4,13.4112,0,1,thru,7204,511
7204_509_-1,7204_509,-1,6.096,13.4112,0,1,left,7204,16
511_509_1,511_509,-1,256.03200000000004,13.4112,3,1,thru,511,7204
511_509_-1,511_509,-1,32.004000000000005,13.4112,26,1,left,511,23
28_511_1,28_511,-1,100.584,13.4112,321,1,thru,28,29
28_511_2,28_511,-1,15.24,13.4112,14,1,right,28,7217
28_511_-1,28_511,-1,27.432000000000002,13.4112,16,1,left,28,509
29_511_1,29_511,-1,246.888,13.4112,303,1,thru,29,28
29_511_-1,29_511,-1,15.24,13.4112,27,1,left,29,7217
509_511_1,509_511,-1,256.03200000000004,13.4112,16,1,thru,509,7217
509_511_-1,509_511,-1,21.336000000000002,13.4112,13,1,left,509,29
7217_511_1,7217_511,-1,152.4,13.4112,6,1,thru,7217,509
7217_511_-1,7217_511,-1,16.764,13.4112,10,1,left,7217,28
46_512_1,46_512,-1,12.192,13.4112,57,1,right,46,513
46_512_-1,46_512,-1,390.144,13.4112,38,1,left,46,27
492_512_1,492_512,-1,52.7304,13.4112,0,1,thru,492,46
27_512_1,27_512,-1,469.392,13.4112,176,1,thru,27,513
513_512_1,513_512,-1,149.0472,13.4112,206,1,thru,513,27
513_512_-1,513_512,-1,65.532,13.4112,132,1,left,513,46
394_513_1,394_513,-1,46.3296,13.4112,28,1,right,394,514
512_513_1,512_513,-1,149.0472,13.4112,0,1,thru,512,514
514_513_1,514_513,-1,190.5,13.4112,967,1,thru,514,512
515_514_1,515_514,-1,171.60240000000002,13.4112,0,1,thru,515,513
513_514_1,513_514,-1,190.5,13.4112,0,1,thru,513,515
48_515_1,48_515,-1,203.6064,13.4112,235,1,right,48,514
48_515_-1,48_515,-1,19.812,13.4112,65,1,left,48,516
514_515_1,514_515,-1,171.60240000000002,13.4112,114,1,thru,514,516
514_515_-1,514_515,-1,65.532,13.4112,55,1,left,514,48
516_515_1,516_515,-1,188.3664,13.4112,160,1,thru,516,514
62_516_1,62_516,-1,396.24,13.4112,60,1,thru,62,515
62_516_2,62_516,-1,32.004000000000005,13.4112,73,1,right,62,49
62_516_-1,62_516,-1,32.004000000000005,13.4112,54,1,left,62,47
515_516_1,515_516,-1,188.3664,13.4112,80,1,thru,515,62
515_516_2,515_516,-1,21.336000000000002,13.4112,18,1,right,515,47
515_516_-1,515_516,-1,33.528,13.4112,103,1,left,515,49
47_516_1,47_516,-1,171.90720000000002,15.6464,470,1,thru,47,49
47_516_2,47_516,-1,171.90720000000002,15.6464,470,1,thru,47,49
47_516_-1,47_516,-1,45.72,15.6464,28,1,left,47,515
49_516_1,49_516,-1,246.888,15.6464,1005,1,thru,49,47
49_516_2,49_516,-1,246.888,15.6464,1005,1,thru,49,47
49_516_-1,49_516,-1,15.24,15.6464,183,1,left,49,62
63_517_1,63_517,-1,121.92,15.6464,1297,1,thru,63,49
63_517_2,63_517,-1,121.92,15.6464,1297,1,thru,63,49
63_517_3,63_517,-1,121.92,15.6464,1297,1,thru,63,49
63_517_-1,63_517,-1,30.48,15.6464,6,1,left,63,539
49_517_1,49_517,-1,198.12,15.6464,801,1,thru,49,63
49_517_2,49_517,-1,198.12,15.6464,801,1,thru,49,63
49_517_3,49_517,-1,198.12,15.6464,801,1,thru,49,63
49_517_-1,49_517,-1,48.768,15.6464,41,1,left,49,519
539_517_1,539_517,-1,167.64000000000001,13.4112,10,1,right,539,519
539_517_-1,539_517,-1,45.72,13.4112,0,1,left,539,49
519_517_1,519_517,-1,83.82000000000001,13.4112,125,1,right,519,49
519_517_-1,519_517,-1,155.1432,13.4112,52,1,left,519,63
457_519_1,457_519,-1,47.5488,13.4112,0,1,right,457,520
520_519_1,520_519,-1,364.5408,13.4112,0,1,thru,520,517
517_519_1,517_519,-1,155.1432,13.4112,0,1,thru,517,520
517_519_-1,517_519,-1,155.1432,13.4112,0,1,left,517,542
542_519_1,542_519,-1,55.473600000000005,13.4112,0,1,thru,542,457
64_520_1,64_520,-1,356.61600000000004,13.4112,53,1,thru,64,7303
7303_520_1,7303_520,-1,129.54000000000002,13.4112,4,1,thru,7303,64
521_520_1,521_520,-1,294.7416,13.4112,63,1,thru,521,519
519_520_1,519_520,-1,364.5408,13.4112,37,1,thru,519,521
7242_521_-1,7242_521,-1,268.224,13.4112,10,1,left,7242,5226
7242_521_-2,7242_521,-2,30.48,13.4112,11,1,left,7242,520
5226_521_1,5226_521,-1,222.50400000000002,15.6464,171,1,thru,5226,522
5226_521_2,5226_521,-1,222.50400000000002,15.6464,171,1,thru,5226,522
5226_521_-1,5226_521,-1,48.768,15.6464,5,1,left,5226,520
522_521_1,522_521,-1,256.03200000000004,15.6464,399,1,thru,522,5226
522_521_2,522_521,-1,256.03200000000004,15.6464,399,1,thru,522,5226
522_521_-1,522_521,-1,99.06,15.6464,17,1,left,522,7242
520_521_1,520_521,-1,294.7416,13.4112,11,1,right,520,7242
520_521_-1,520_521,-1,73.152,13.4112,19,1,left,520,522
7241_522_1,7241_522,-1,273.1008,13.4112,0,1,thru,7241,50
50_522_1,50_522,-1,804.672,13.4112,0,1,thru,50,7241
50_522_-1,50_522,-1,10.668000000000001,13.4112,25,1,left,50,523
521_522_1,521_522,-1,256.03200000000004,15.6464,155,1,thru,521,523
521_522_2,521_522,-1,256.03200000000004,15.6464,155,1,thru,521,523
521_522_-1,521_522,-1,70.104,15.6464,24,1,left,521,50
523_522_1,523_522,-1,377.952,15.6464,388,1,thru,523,521
523_522_2,523_522,-1,377.952,15.6464,388,1,thru,523,521
523_522_-1,523_522,-1,76.2,15.6464,15,1,left,523,7241
275_523_-1,275_523,-1,70.104,13.4112,0,1,left,275,524
522_523_1,522_523,-1,377.952,15.6464,0,1,thru,522,524
522_523_2,522_523,-1,377.952,15.6464,0,1,thru,522,524
524_523_1,524_523,-1,121.92,15.6464,0,1,thru,524,522
524_523_2,524_523,-1,121.92,15.6464,0,1,thru,524,522
7240_524_1,7240_524,-1,256.03200000000004,13.4112,1,1,thru,7240,7239
7239_524_1,7239_524,-1,170.68800000000002,13.4112,0,1,thru,7239,7240
523_524_1,523_524,-1,121.92,15.6464,387,1,thru,523,525
523_524_2,523_524,-1,121.92,15.6464,387,1,thru,523,525
523_524_-1,523_524,-1,76.2,15.6464,6,1,left,523,7239
525_524_1,525_524,-1,301.752,15.6464,1568,1,thru,525,523
525_524_2,525_524,-1,301.752,15.6464,1568,1,thru,525,523
525_524_-1,525_524,-1,70.104,15.6464,28,1,left,525,7240
99_525_1,99_525,-1,804.672,17.8816,1131,1,thru,99,66
99_525_2,99_525,-1,804.672,17.8816,1131,1,thru,99,66
99_525_-1,99_525,-1,38.1,17.8816,235,1,left,99,524
99_525_-2,99_525,-2,38.1,17.8816,235,1,left,99,524
66_525_1,66_525,-1,298.704,17.8816,464,1,thru,66,99
66_525_2,66_525,-1,298.704,17.8816,464,1,thru,66,99
66_525_3,66_525,-1,298.704,17.8816,136,1,right,66,524
66_525_-1,66_525,-1,45.72,17.8816,78,1,left,66,526
66_525_-2,66_525,-2,45.72,17.8816,78,1,left,66,526
524_525_1,524_525,-1,301.752,15.6464,136,1,thru,524,526
524_525_2,524_525,-1,301.752,15.6464,136,1,thru,524,526
524_525_-1,524_525,-1,115.82400000000001,15.6464,49,1,left,524,66
526_525_1,526_525,-1,182.88,15.6464,507,1,thru,526,524
526_525_2,526_525,-1,182.88,15.6464,507,1,thru,526,524
526_525_-1,526_525,-1,118.872,15.6464,67,1,left,526,99
7238_526_1,7238_526,-1,134.112,13.4112,20,1,right,7238,527
7238_526_-1,7238_526,-1,9.144,13.4112,10,1,left,7238,525
493_526_1,493_526,-1,61.5696,13.4112,0,1,thru,493,7238
525_526_1,525_526,-1,182.88,15.6464,1885,1,thru,525,527
525_526_2,525_526,-1,182.88,15.6464,1885,1,thru,525,527
527_526_1,527_526,-1,198.12,15.6464,1080,1,thru,527,525
527_526_2,527_526,-1,198.12,15.6464,1080,1,thru,527,525
527_526_-1,527_526,-1,76.2,15.6464,20,1,left,527,7238
292_527_-1,292_527,-1,134.112,13.4112,0,1,left,292,526
526_527_1,526_527,-1,198.12,15.6464,0,1,thru,526,528
526_527_2,526_527,-1,198.12,15.6464,0,1,thru,526,528
528_527_1,528_527,-1,326.136,15.6464,0,1,thru,528,526
528_527_2,528_527,-1,326.136,15.6464,0,1,thru,528,526
528_527_-1,528_527,-1,76.2,15.6464,0,1,left,528,292
7237_528_1,7237_528,-1,256.03200000000004,13.4112,0,1,thru,7237,7236
7237_528_-1,7237_528,-1,15.24,13.4112,34,1,left,7237,527
7236_528_1,7236_528,-1,243.84,13.4112,0,1,thru,7236,7237
527_528_1,527_528,-1,326.136,15.6464,221,1,thru,527,1990
527_528_2,527_528,-1,326.136,15.6464,221,1,thru,527,1990
527_528_-1,527_528,-1,73.152,15.6464,11,1,left,527,7236
1990_528_1,1990_528,-1,97.536,15.6464,632,1,thru,1990,527
1990_528_2,1990_528,-1,97.536,15.6464,632,1,thru,1990,527
1990_528_-1,1990_528,-1,73.152,15.6464,10,1,left,1990,7237
7235_530_1,7235_530,-1,256.03200000000004,13.4112,4,1,thru,7235,7234
7234_530_1,7234_530,-1,243.84,13.4112,6,1,thru,7234,7235
1990_530_1,1990_530,-1,399.288,15.6464,199,1,thru,1990,5221
1990_530_2,1990_530,-1,399.288,15.6464,199,1,thru,1990,5221
1990_530_-1,1990_530,-1,76.2,15.6464,24,1,left,1990,7234
5221_530_1,5221_530,-1,283.464,15.6464,552,1,thru,5221,1990
5221_530_2,5221_530,-1,283.464,15.6464,552,1,thru,5221,1990
5221_530_-1,5221_530,-1,76.2,15.6464,6,1,left,5221,7235
5279_532_1,5279_532,-1,713.2320000000001,17.8816,252,1,thru,5279,5286
5279_532_2,5279_532,-1,713.2320000000001,17.8816,252,1,thru,5279,5286
5279_532_-1,5279_532,-1,48.768,17.8816,50,1,left,5279,533
5221_532_1,5221_532,-1,91.44,15.6464,144,1,thru,5221,533
5221_532_2,5221_532,-1,91.44,15.6464,144,1,thru,5221,533
5221_532_3,5221_532,-1,91.44,15.6464,144,1,thru,5221,533
533_532_1,533_532,-1,112.77600000000001,13.4112,566,1,thru,533,5221
533_532_2,533_532,-1,112.77600000000001,13.4112,566,1,thru,533,5221
533_532_-1,533_532,-1,112.77600000000001,13.4112,232,1,left,533,5286
5282_533_1,5282_533,-1,714.4512000000001,13.4112,610,1,thru,5282,5271
5282_533_2,5282_533,-1,714.4512000000001,13.4112,610,1,thru,5282,5271
5282_533_-1,5282_533,-1,76.2,13.4112,339,1,left,5282,532
532_533_1,532_533,-1,112.77600000000001,13.4112,159,1,thru,532,534
532_533_2,532_533,-1,112.77600000000001,13.4112,159,1,thru,532,534
532_533_-1,532_533,-1,112.77600000000001,13.4112,40,1,left,532,5271
534_533_1,534_533,-1,155.448,15.6464,490,1,thru,534,532
