mvmt_id,node_id,ib_link_id,ob_link_id,type,movement_name,num_lanes,volume,ib_lane_indices,ob_lane_indices,sumo_dir,is_turn_bay_connector,control,turning_speed_mps
127_113_to_127_113_bay,127_113_bay_node,127_113,127_113_bay,thru,TURN_BAY_CONNECTOR,4,0.0,"0,1,2,2","0,1,2,3",s,True,free,
127_113_112_NBL,113,127_113_bay,113_112,left,NBL,1,52.0,3,0,l,False,,6.7056
127_113_106_NBT,113,127_113_bay,113_106,thru,NBT,3,2119.0,"0,1,2","0,1,2",s,False,,26.8224
127_113_7257_NBR,113,127_113_bay,113_7257,right,NBR,1,14.0,0,0,r,False,,4.02336
127_125_to_127_125_bay,127_125_bay_node,127_125,127_125_bay,thru,TURN_BAY_CONNECTOR,4,0.0,"0,1,2,2","0,1,2,3",s,True,free,
127_125_5266_WBL,125,127_125_bay,125_5266,left,WBL,1,83.0,3,1,l,False,,6.7056
127_125_124_WBT,125,127_125_bay,125_124,thru,WBT,3,1923.0,"0,1,2","0,1,2",s,False,,26.8224
127_125_5265_WBR,125,127_125_bay,125_5265,right,WBR,1,104.0,0,0,r,False,,4.02336
127_128_to_127_128_bay,127_128_bay_node,127_128,127_128_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,1,1","0,1,2",s,True,free,
127_128_7267_EBL,128,127_128_bay,128_7267,left,EBL,1,23.0,2,0,l,False,,6.7056
127_128_129_EBT,128,127_128_bay,128_129,thru,EBT,2,712.0,"0,1","0,1",s,False,,26.8224
127_128_7036_EBR,128,127_128_bay,128_7036,right,EBR,1,18.0,0,0,r,False,,4.02336
128_127_to_128_127_bay,128_127_bay_node,128_127,128_127_bay,thru,TURN_BAY_CONNECTOR,5,0.0,"0,0,1,2,2","0,1,2,3,4",s,True,free,
128_127_5263_WBL,127,128_127_bay,127_5263,left,WBL,1,254.0,4,2,l,False,,6.7056
128_127_125_WBT,127,128_127_bay,127_125,thru,WBT,3,953.0,"1,2,3","0,1,2",s,False,,26.8224
128_127_113_WBR,127,128_127_bay,127_113,right,WBR,1,206.0,0,0,r,False,,4.02336
128_129_to_128_129_bay,128_129_bay_node,128_129,128_129_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,1,1","0,1,2",s,True,free,
128_129_7266_EBL,129,128_129_bay,129_7266,left,EBL,1,56.0,2,0,l,False,,6.7056
128_129_126_EBT,129,128_129_bay,129_126,thru,EBT,2,697.0,"0,1","0,1",s,False,,26.8224
128_129_7035_EBR,129,128_129_bay,129_7035,right,EBR,1,50.0,0,0,r,False,,4.02336
129_126_to_129_126_bay,129_126_bay_node,129_126,129_126_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,1,1","0,1,2",s,True,free,
129_126_446_EBL,126,129_126_bay,126_446,left,EBL,1,0.0,2,0,l,False,,6.7056
129_126_130_EBT,126,129_126_bay,126_130,thru,EBT,2,0.0,"0,1","0,1",s,False,,26.8224
129_128_to_129_128_bay,129_128_bay_node,129_128,129_128_bay,thru,TURN_BAY_CONNECTOR,4,0.0,"0,1,2,2","0,1,2,3",s,True,free,
129_128_7036_WBL,128,129_128_bay,128_7036,left,WBL,1,8.0,3,0,l,False,,6.7056
129_128_127_WBT,128,129_128_bay,128_127,thru,WBT,3,2116.0,"0,1,2","0,1,2",s,False,,26.8224
129_128_7267_WBR,128,129_128_bay,128_7267,right,WBR,1,46.0,0,0,r,False,,4.02336
12_11_to_12_11_bay,12_11_bay_node,12_11,12_11_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,1,1","0,1,2",s,True,free,
12_11_173_WBL,11,12_11_bay,11_173,left,WBL,1,0.0,2,0,l,False,,6.7056
12_11_10_WBT,11,12_11_bay,11_10,thru,WBT,2,0.0,"0,1","0,1",s,False,,26.8224
12_19_to_12_19_bay,12_19_bay_node,12_19,12_19_bay,thru,TURN_BAY_CONNECTOR,4,0.0,"0,0,1,2","0,1,2,3",s,True,free,
12_19_42_SBT,19,12_19_bay,19_42,thru,SBT,3,508.0,"1,2,3","0,1,2",s,False,,26.8224
12_19_393_SBR,19,12_19_bay,19_393,right,SBR,1,194.0,0,0,r,False,,4.02336
130_116_115_NBT,116,130_116,116_115,thru,NBT,2,1272.0,"1,2","1,2",s,False,,26.8224
130_116_7288_NBR,116,130_116,116_7288,right,NBR,1,245.0,0,0,r,False,,4.02336
130_126_to_130_126_bay,130_126_bay_node,130_126,130_126_bay,thru,TURN_BAY_CONNECTOR,4,0.0,"0,1,2,2","0,1,2,3",s,True,free,
130_126_447_WBL,126,130_126_bay,126_447,left,WBL,1,0.0,3,0,l,False,,6.7056
130_126_129_WBT,126,130_126_bay,126_129,thru,WBT,3,0.0,"0,1,2","0,1,2",s,False,,26.8224
131_132_to_131_132_bay,131_132_bay_node,131_132,131_132_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,1,1","0,1,2",s,True,free,
131_132_7264_EBL,132,131_132_bay,132_7264,left,EBL,1,0.0,2,0,l,False,,6.7056
131_132_5248_EBT,132,131_132_bay,132_5248,thru,EBT,2,0.0,"0,1","0,1",s,False,,26.8224
132_131_to_132_131_bay,132_131_bay_node,132_131,132_131_bay,thru,TURN_BAY_CONNECTOR,4,0.0,"0,1,2,2","0,1,2,3",s,True,free,
132_131_7029_WBL,131,132_131_bay,131_7029,left,WBL,1,0.0,3,0,l,False,,6.7056
132_131_5246_WBT,131,132_131_bay,131_5246,thru,WBT,3,0.0,"0,1,2","0,1,2",s,False,,26.8224
134_5278_to_134_5278_bay,134_5278_bay_node,134_5278,134_5278_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,1,1","0,1,2",s,True,free,
134_5278_5293_WBL,5278,134_5278_bay,5278_5293,left,WBL,1,0.0,2,0,l,False,,6.7056
134_5278_72_WBT,5278,134_5278_bay,5278_72,thru,WBT,2,0.0,"0,1","0,1",s,False,,26.8224
134_73_7249_EBL,73,134_73,73_7249,left,EBL,1,0.0,2,0,l,False,,6.7056
134_73_5227_EBT,73,134_73,73_5227,thru,EBT,2,0.0,"0,1","0,1",s,False,,26.8224
135_335_5284_EBL,335,135_335,335_5284,left,EBL,2,184.0,"3,4","1,0",l,False,,6.7056
135_335_5250_EBT,335,135_335,335_5250,thru,EBT,3,576.0,"0,1,2","0,1,2",s,False,,26.8224
137_335_to_137_335_bay,137_335_bay_node,137_335,137_335_bay,thru,TURN_BAY_CONNECTOR,4,0.0,"0,0,1,1","0,1,2,3",s,True,free,
137_335_135_NBL,335,137_335_bay,335_135,left,NBL,1,216.0,3,2,l,False,,6.7056
137_335_5284_NBT,335,137_335_bay,335_5284,thru,NBT,2,564.0,"1,2","0,1",s,False,,26.8224
137_335_5250_NBR,335,137_335_bay,335_5250,right,NBR,1,182.0,0,0,r,False,,4.02336
139_124_to_139_124_bay,139_124_bay_node,139_124,139_124_bay,thru,TURN_BAY_CONNECTOR,5,0.0,"0,0,1,1,1","0,1,2,3,4",s,True,free,
139_124_123_NBL,124,139_124_bay,124_123,left,NBL,2,309.0,"3,4","2,1",l,False,,6.7056
139_124_111_NBT,124,139_124_bay,124_111,thru,NBT,2,877.0,"1,2","0,1",s,False,,26.8224
139_124_125_NBR,124,139_124_bay,124_125,right,NBR,1,119.0,0,0,r,False,,4.02336
13_24_to_13_24_bay,13_24_bay_node,13_24,13_24_bay,thru,TURN_BAY_CONNECTOR,4,0.0,"0,1,2,2","0,1,2,3",s,True,free,
13_24_7201_SBL,24,13_24_bay,24_7201,left,SBL,1,68.0,3,0,l,False,,6.7056
13_24_36_SBT,24,13_24_bay,24_36,thru,SBT,3,1095.0,"0,1,2","0,1,2",s,False,,26.8224
13_24_7061_SBR,24,13_24_bay,24_7061,right,SBR,1,11.0,0,0,r,False,,4.02336
140_340_7295_SBL,340,140_340,340_7295,left,SBL,2,388.0,"3,4","1,0",l,False,,6.7056
140_340_251_SBT,340,140_340,340_251,thru,SBT,3,449.0,"0,1,2","0,1,2",s,False,,26.8224
141_341_7045_SBL,341,141_341,341_7045,left,SBL,2,215.0,"2,3","1,0",l,False,,6.7056
141_341_5269_SBT,341,141_341,341_5269,thru,SBT,2,922.0,"0,1","0,1",s,False,,26.8224
142_342_7038_SBL,342,142_342,342_7038,left,SBL,1,215.0,3,0,l,False,,6.7056
142_342_5264_SBT,342,142_342,342_5264,thru,SBT,3,922.0,"0,1,2","0,1,2",s,False,,26.8224
143_16_5204_SBL,16,143_16,16_5204,left,SBL,2,210.0,"2,3","1,0",l,False,,6.7056
143_16_509_SBT,16,143_16,16_509,thru,SBT,1,213.0,1,0,s,False,,26.8224
143_16_7203_SBR,16,143_16,16_7203,right,SBR,1,1.0,0,0,r,False,,4.02336
144_344_7031_SBL,344,144_344,344_7031,left,SBL,1,198.0,2,0,l,False,,6.7056
144_344_5262_SBT,344,144_344,344_5262,thru,SBT,2,940.0,"0,1","0,1",s,False,,26.8224
145_191_to_145_191_bay,145_191_bay_node,145_191,145_191_bay,thru,TURN_BAY_CONNECTOR,5,0.0,"0,0,1,1,1","0,1,2,3,4",s,True,free,
145_191_391_WBL,191,145_191_bay,191_391,left,WBL,2,240.0,"3,4","1,0",l,False,,6.7056
145_191_188_WBT,191,145_191_bay,191_188,thru,WBT,2,820.0,"1,2","0,1",s,False,,26.8224
145_191_411_WBR,191,145_191_bay,191_411,right,WBR,1,458.0,0,0,r,False,,4.02336
146_150_to_146_150_bay,146_150_bay_node,146_150,146_150_bay,thru,TURN_BAY_CONNECTOR,2,0.0,"0,0","0,1",s,True,free,
146_150_147_EBL,150,146_150_bay,150_147,left,EBL,1,143.0,1,2,l,False,,6.7056
146_150_281_EBT,150,146_150_bay,150_281,thru,EBT,1,21.0,0,0,s,False,,26.8224
146_150_165_EBR,150,146_150_bay,150_165,right,EBR,1,23.0,0,0,r,False,,4.02336
147_150_to_147_150_bay,147_150_bay_node,147_150,147_150_bay,thru,TURN_BAY_CONNECTOR,4,0.0,"0,1,2,2","0,1,2,3",s,True,free,
147_150_281_SBL,150,147_150_bay,150_281,left,SBL,1,42.0,3,0,l,False,,6.7056
147_150_165_SBT,150,147_150_bay,150_165,thru,SBT,3,868.0,"0,1,2","0,1,2",s,False,,26.8224
147_150_146_SBR,150,147_150_bay,150_146,right,SBR,1,79.0,0,0,r,False,,4.02336
148_244_338_SBL,244,148_244,244_338,left,SBL,2,99.0,"1,2","1,0",l,False,,6.7056
148_244_240_SBR,244,148_244,244_240,right,SBR,1,78.0,0,0,r,False,,4.02336
149_174_to_149_174_bay,149_174_bay_node,149_174,149_174_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,1,1","0,1,2",s,True,free,
149_174_475_SBL,174,149_174_bay,174_475,left,SBL,1,0.0,2,0,l,False,,6.7056
149_174_183_SBT,174,149_174_bay,174_183,thru,SBT,2,0.0,"0,1","0,1",s,False,,26.8224
14_247_to_14_247_bay,14_247_bay_node,14_247,14_247_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,0,1","0,1,2",s,True,free,
14_247_5201_EBT,247,14_247_bay,247_5201,thru,EBT,2,439.0,"1,2","0,1",s,False,,26.8224
14_247_454_EBR,247,14_247_bay,247_454,right,EBR,1,9.0,0,0,r,False,,4.02336
150_147_to_150_147_bay,150_147_bay_node,150_147,150_147_bay,thru,TURN_BAY_CONNECTOR,4,0.0,"0,1,2,2","0,1,2,3",s,True,free,
150_147_227_NBL,147,150_147_bay,147_227,left,NBL,1,19.0,3,0,l,False,,6.7056
150_147_5264_NBT,147,150_147_bay,147_5264,thru,NBT,3,2515.0,"0,1,2","0,1,2",s,False,,26.8224
150_147_424_NBR,147,150_147_bay,147_424,right,NBR,1,17.0,0,0,r,False,,4.02336
150_165_to_150_165_bay,150_165_bay_node,150_165,150_165_bay,thru,TURN_BAY_CONNECTOR,5,0.0,"0,1,2,2,2","0,1,2,3,4",s,True,free,
150_165_166_SBL,165,150_165_bay,165_166,left,SBL,2,82.0,"3,4","2,1",l,False,,6.7056
150_165_421_SBT,165,150_165_bay,165_421,thru,SBT,3,608.0,"0,1,2","0,1,2",s,False,,26.8224
150_165_163_SBR,165,150_165_bay,165_163,right,SBR,1,143.0,0,0,r,False,,4.02336
152_153_to_152_153_bay,152_153_bay_node,152_153,152_153_bay,thru,TURN_BAY_CONNECTOR,5,0.0,"0,1,2,2,2","0,1,2,3,4",s,True,free,
152_153_259_EBL,153,152_153_bay,153_259,left,EBL,2,177.0,"3,4","1,0",l,False,,6.7056
152_153_154_EBT,153,152_153_bay,153_154,thru,EBT,3,2237.0,"0,1,2","0,1,2",s,False,,26.8224
152_153_315_EBR,153,152_153_bay,153_315,right,EBR,1,8.0,0,0,r,False,,4.02336
152_744_to_152_744_bay,152_744_bay_node,152_744,152_744_bay,thru,TURN_BAY_CONNECTOR,5,0.0,"0,0,1,2,2","0,1,2,3,4",s,True,free,
152_744_495_WBL,744,152_744_bay,744_495,left,WBL,1,111.0,4,1,l,False,,6.7056
152_744_77_WBT,744,152_744_bay,744_77,thru,WBT,3,1575.0,"1,2,3","0,1,2",s,False,,26.8224
152_744_118_WBR,744,152_744_bay,744_118,right,WBR,1,594.0,0,0,r,False,,4.02336
153_152_744_WBT,152,153_152,152_744,thru,WBT,3,2232.0,"0,1,2","0,1,2",s,False,,26.8224
153_152_428_WBR,152,153_152,152_428,right,WBR,1,80.0,0,0,r,False,,4.02336
153_154_to_153_154_bay,153_154_bay_node,153_154,153_154_bay,thru,TURN_BAY_CONNECTOR,4,0.0,"0,1,2,2","0,1,2,3",s,True,free,
153_154_318_EBL,154,153_154_bay,154_318,left,EBL,1,70.0,3,0,l,False,,6.7056
153_154_155_EBT,154,153_154_bay,154_155,thru,EBT,3,2153.0,"0,1,2","0,1,2",s,False,,26.8224
154_153_to_154_153_bay,154_153_bay_node,154_153,154_153_bay,thru,TURN_BAY_CONNECTOR,6,0.0,"0,0,1,2,2,2","0,1,2,3,4,5",s,True,free,
154_153_315_WBL,153,154_153_bay,153_315,left,WBL,2,9.0,"4,5","1,0",l,False,,6.7056
154_153_152_WBT,153,154_153_bay,153_152,thru,WBT,3,1931.0,"1,2,3","0,1,2",s,False,,26.8224
154_153_259_WBR,153,154_153_bay,153_259,right,WBR,1,18.0,0,0,r,False,,4.02336
154_155_to_154_155_bay,154_155_bay_node,154_155,154_155_bay,thru,TURN_BAY_CONNECTOR,6,0.0,"0,0,1,2,3,4","0,1,2,3,4,5",s,True,free,
154_155_355_EBT,155,154_155_bay,155_355,thru,EBT,5,1230.0,"1,2,3,4,5","0,0,1,1,2",s,False,,26.8224
154_155_285_EBR,155,154_155_bay,155_285,right,EBR,1,970.0,0,0,r,False,,4.02336
155_154_153_WBT,154,155_154,154_153,thru,WBT,3,2077.0,"0,1,2","0,1,2",s,False,,26.8224
155_154_318_WBR,154,155_154,154_318,right,WBR,1,232.0,0,0,r,False,,4.02336
155_355_32_EBL,355,155_355,355_32,left,EBL,2,510.0,"3,4","1,0",l,False,,6.7056
155_355_250_EBT,355,155_355,355_250,thru,EBT,3,844.0,"0,1,2","0,1,2",s,False,,26.8224
156_157_to_156_157_bay,156_157_bay_node,156_157,156_157_bay,thru,TURN_BAY_CONNECTOR,4,0.0,"0,1,2,2","0,1,2,3",s,True,free,
156_157_252_EBL,157,156_157_bay,157_252,left,EBL,1,30.0,3,1,l,False,,6.7056
156_157_159_EBT,157,156_157_bay,157_159,thru,EBT,3,686.0,"0,1,2","0,1,2",s,False,,26.8224
156_157_348_EBR,157,156_157_bay,157_348,right,EBR,1,6.0,0,0,r,False,,4.02336
156_250_to_156_250_bay,156_250_bay_node,156_250,156_250_bay,thru,TURN_BAY_CONNECTOR,5,0.0,"0,0,1,2,2","0,1,2,3,4",s,True,free,
156_250_258_WBL,250,156_250_bay,250_258,left,WBL,1,1.0,4,0,l,False,,6.7056
156_250_355_WBT,250,156_250_bay,250_355,thru,WBT,3,2063.0,"1,2,3","0,1,2",s,False,,26.8224
156_250_510_WBR,250,156_250_bay,250_510,right,WBR,1,32.0,0,0,r,False,,4.02336
157_156_to_157_156_bay,157_156_bay_node,157_156,157_156_bay,thru,TURN_BAY_CONNECTOR,4,0.0,"0,1,2,2","0,1,2,3",s,True,free,
157_156_501_WBL,156,157_156_bay,156_501,left,WBL,1,52.0,3,1,l,False,,6.7056
157_156_250_WBT,156,157_156_bay,156_250,thru,WBT,3,1585.0,"0,1,2","0,1,2",s,False,,26.8224
157_156_294_WBR,156,157_156_bay,156_294,right,WBR,1,51.0,0,0,r,False,,4.02336
157_159_to_157_159_bay,157_159_bay_node,157_159,157_159_bay,thru,TURN_BAY_CONNECTOR,4,0.0,"0,1,2,2","0,1,2,3",s,True,free,
157_159_418_EBL,159,157_159_bay,159_418,left,EBL,1,50.0,3,1,l,False,,6.7056
157_159_160_EBT,159,157_159_bay,159_160,thru,EBT,3,823.0,"0,1,2","0,1,2",s,False,,26.8224
157_159_419_EBR,159,157_159_bay,159_419,right,EBR,1,112.0,0,0,r,False,,4.02336
157_252_to_157_252_bay,157_252_bay_node,157_252,157_252_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,1,1","0,1,2",s,True,free,
157_252_294_WBL,252,157_252_bay,252_294,left,WBL,1,6.0,2,2,l,False,,6.7056
157_252_374_WBT,252,157_252_bay,252_374,thru,WBT,2,9.0,"0,1","0,1",s,False,,26.8224
157_252_7053_WBR,252,157_252_bay,252_7053,right,WBR,1,384.0,0,0,r,False,,4.02336
158_372_172_NBL,372,158_372,372_172,left,NBL,1,422.0,3,2,l,False,,6.7056
158_372_308_NBT,372,158_372,372_308,thru,NBT,2,1167.0,"1,2","0,1",s,False,,26.8224
158_372_417_NBR,372,158_372,372_417,right,NBR,1,214.0,0,0,r,False,,4.02336
159_157_to_159_157_bay,159_157_bay_node,159_157,159_157_bay,thru,TURN_BAY_CONNECTOR,4,0.0,"0,1,2,2","0,1,2,3",s,True,free,
159_157_348_WBL,157,159_157_bay,157_348,left,WBL,1,9.0,3,0,l,False,,6.7056
159_157_156_WBT,157,159_157_bay,157_156,thru,WBT,3,2118.0,"0,1,2","0,1,2",s,False,,26.8224
159_157_252_WBR,157,159_157_bay,157_252,right,WBR,1,344.0,0,0,r,False,,4.02336
159_160_to_159_160_bay,159_160_bay_node,159_160,159_160_bay,thru,TURN_BAY_CONNECTOR,4,0.0,"0,1,2,2","0,1,2,3",s,True,free,
159_160_414_EBL,160,159_160_bay,160_414,left,EBL,1,4.0,3,0,l,False,,6.7056
159_160_162_EBT,160,159_160_bay,160_162,thru,EBT,3,802.0,"0,1,2","0,1,2",s,False,,26.8224
159_160_180_EBR,160,159_160_bay,160_180,right,EBR,1,306.0,0,0,r,False,,4.02336
15_138_to_15_138_bay,15_138_bay_node,15_138,15_138_bay,thru,TURN_BAY_CONNECTOR,2,0.0,"0,0","0,1",s,True,free,
15_138_5250_NBL,138,15_138_bay,138_5250,left,NBL,1,0.0,1,2,l,False,,6.7056
15_138_397_NBT,138,15_138_bay,138_397,thru,NBT,1,0.0,0,0,s,False,,26.8224
160_159_to_160_159_bay,160_159_bay_node,160_159,160_159_bay,thru,TURN_BAY_CONNECTOR,4,0.0,"0,1,2,2","0,1,2,3",s,True,free,
160_159_419_WBL,159,160_159_bay,159_419,left,WBL,1,32.0,3,1,l,False,,6.7056
160_159_157_WBT,159,160_159_bay,159_157,thru,WBT,3,1968.0,"0,1,2","0,1,2",s,False,,26.8224
160_159_418_WBR,159,160_159_bay,159_418,right,WBR,1,274.0,0,0,r,False,,4.02336
160_162_to_160_162_bay,160_162_bay_node,160_162,160_162_bay,thru,TURN_BAY_CONNECTOR,5,0.0,"0,1,2,2,2","0,1,2,3,4",s,True,free,
160_162_7046_EBL,162,160_162_bay,162_7046,left,EBL,2,526.0,"3,4","1,0",l,False,,6.7056
160_162_163_EBT,162,160_162_bay,162_163,thru,EBT,3,761.0,"0,1,2","0,1,2",s,False,,26.8224
160_162_274_EBR,162,160_162_bay,162_274,right,EBR,1,21.0,0,0,r,False,,4.02336
160_180_to_160_180_bay,160_180_bay_node,160_180,160_180_bay,thru,TURN_BAY_CONNECTOR,4,0.0,"0,0,1,1","0,1,2,3",s,True,free,
160_180_181_SBL,180,160_180_bay,180_181,left,SBL,1,158.0,3,1,l,False,,6.7056
160_180_196_SBT,180,160_180_bay,180_196,thru,SBT,2,410.0,"1,2","0,1",s,False,,26.8224
160_180_178_SBR,180,160_180_bay,180_178,right,SBR,1,51.0,0,0,r,False,,4.02336
161_171_406_WBT,171,161_171,171_406,thru,WBT,2,400.0,"0,1","0,1",s,False,,26.8224
161_171_1_WBR,171,161_171,171_1,right,WBR,1,50.0,0,0,r,False,,4.02336
161_196_to_161_196_bay,161_196_bay_node,161_196,161_196_bay,thru,TURN_BAY_CONNECTOR,3,0.0,"0,1,1","0,1,2",s,True,free,
161_196_180_EBL,196,161_196_bay,196_180,left,EBL,1,456.0,2,1,l,False,,6.7056
161_196_309_EBT,196,161_196_bay,196_309,thru,EBT,1,2.0,1,0,s,False,,26.8224
161_196_208_EBR,196,161_196_bay,196_208,right,EBR,1,80.0,0,0,r,False,,4.02336
162_160_to_162_160_bay,162_160_bay_node,162_160,162_160_bay,thru,TURN_BAY_CONNECTOR,5,0.0,"0,1,2,2,2","0,1,2,3,4",s,True,free,
162_160_180_WBL,160,162_160_bay,160_180,left,WBL,2,366.0,"3,4","1,0",l,False,,6.7056
162_160_159_WBT,160,162_160_bay,160_159,thru,WBT,3,1141.0,"0,1,2","0,1,2",s,False,,26.8224
162_160_414_WBR,160,162_160_bay,160_414,right,WBR,1,2.0,0,0,r,False,,4.02336
162_163_to_162_163_bay,162_163_bay_node,162_163,162_163_bay,thru,TURN_BAY_CONNECTOR,4,0.0,"0,1,2,2","0,1,2,3",s,True,free,
162_163_433_EBL,163,162_163_bay,163_433,left,EBL,1,0.0,3,0,l,False,,6.7056
162_163_165_EBT,163,162_163_bay,163_165,thru,EBT,3,0.0,"0,1,2","0,1,2",s,False,,26.8224
163_162_to_163_162_bay,163_162_bay_node,163_162,163_162_bay,thru,TURN_BAY_CONNECTOR,4,0.0,"0,1,2,2","0,1,2,3",s,True,free,
163_162_274_WBL,162,163_162_bay,162_274,left,WBL,1,9.0,3,1,l,False,,6.7056
163_162_160_WBT,162,163_162_bay,162_160,thru,WBT,3,1485.0,"0,1,2","0,1,2",s,False,,26.8224
163_162_7046_WBR,162,163_162_bay,162_7046,right,WBR,1,382.0,0,0,r,False,,4.02336
163_165_to_163_165_bay,163_165_bay_node,163_165,163_165_bay,thru,TURN_BAY_CONNECTOR,5,0.0,"0,1,2,2,2","0,1,2,3,4",s,True,free,
163_165_150_EBL,165,163_165_bay,165_150,left,EBL,2,219.0,"3,4","2,1",l,False,,6.7056
163_165_166_EBT,165,163_165_bay,165_166,thru,EBT,3,550.0,"0,1,2","0,1,2",s,False,,26.8224
163_165_421_EBR,165,163_165_bay,165_421,right,EBR,1,132.0,0,0,r,False,,4.02336
164_188_to_164_188_bay,164_188_bay_node,164_188,164_188_bay,thru,TURN_BAY_CONNECTOR,2,0.0,"0,0","0,1",s,True,free,
164_188_191_SBL,188,164_188_bay,188_191,left,SBL,1,40.0,1,1,l,False,,6.7056
164_188_214_SBT,188,164_188_bay,188_214,thru,SBT,1,10.0,0,0,s,False,,26.8224
164_188_186_SBR,188,164_188_bay,188_186,right,SBR,1,40.0,0,0,r,False,,4.02336
165_150_to_165_150_bay,165_150_bay_node,165_150,165_150_bay,thru,TURN_BAY_CONNECTOR,4,0.0,"0,1,2,2","0,1,2,3",s,True,free,
165_150_146_NBL,150,165_150_bay,150_146,left,NBL,1,44.0,3,0,l,False,,6.7056
165_150_147_NBT,150,165_150_bay,150_147,thru,NBT,3,1903.0,"0,1,2","0,1,2",s,False,,26.8224
165_150_281_NBR,150,165_150_bay,150_281,right,NBR,1,9.0,0,0,r,False,,4.02336
165_163_to_165_163_bay,165_163_bay_node,165_163,165_163_bay,thru,TURN_BAY_CONNECTOR,4,0.0,"0,1,2,2","0,1,2,3",s,True,free,
165_163_435_WBL,163,165_163_bay,163_435,left,WBL,1,0.0,3,0,l,False,,6.7056
165_163_162_WBT,163,165_163_bay,163_162,thru,WBT,3,0.0,"0,1,2","0,1,2",s,False,,26.8224
165_166_to_165_166_bay,165_166_bay_node,165_166,165_166_bay,thru,TURN_BAY_CONNECTOR,4,0.0,"0,1,2,2","0,1,2,3",s,True,free,
165_166_200_EBL,166,165_166_bay,166_200,left,EBL,1,20.0,3,0,l,False,,6.7056
165_166_168_EBT,166,165_166_bay,166_168,thru,EBT,3,544.0,"0,1,2","0,1,2",s,False,,26.8224
165_166_176_EBR,166,165_166_bay,166_176,right,EBR,1,96.0,0,0,r,False,,4.02336
166_165_to_166_165_bay,166_165_bay_node,166_165,166_165_bay,thru,TURN_BAY_CONNECTOR,5,0.0,"0,1,2,2,2","0,1,2,3,4",s,True,free,
166_165_421_WBL,165,166_165_bay,165_421,left,WBL,2,147.0,"3,4","2,1",l,False,,6.7056
166_165_163_WBT,165,166_165_bay,165_163,thru,WBT,3,1040.0,"0,1,2","0,1,2",s,False,,26.8224
166_165_150_WBR,165,166_165_bay,165_150,right,WBR,1,178.0,0,0,r,False,,4.02336
166_168_to_166_168_bay,166_168_bay_node,166_168,166_168_bay,thru,TURN_BAY_CONNECTOR,4,0.0,"0,1,2,2","0,1,2,3",s,True,free,
166_168_5262_EBL,168,166_168_bay,168_5262,left,EBL,1,185.0,3,2,l,False,,6.7056
166_168_170_EBT,168,166_168_bay,168_170,thru,EBT,3,395.0,"0,1,2","0,1,2",s,False,,26.8224
166_168_293_EBR,168,166_168_bay,168_293,right,EBR,1,119.0,0,0,r,False,,4.02336
168_166_to_168_166_bay,168_166_bay_node,168_166,168_166_bay,thru,TURN_BAY_CONNECTOR,4,0.0,"0,1,2,2","0,1,2,3",s,True,free,
168_166_176_WBL,166,168_166_bay,166_176,left,WBL,1,69.0,3,0,l,False,,6.7056
168_166_165_WBT,166,168_166_bay,166_165,thru,WBT,3,1507.0,"0,1,2","0,1,2",s,False,,26.8224
168_166_200_WBR,166,168_166_bay,166_200,right,WBR,1,195.0,0,0,r,False,,4.02336
168_170_to_168_170_bay,168_170_bay_node,168_170,168_170_bay,thru,TURN_BAY_CONNECTOR,4,0.0,"0,1,2,2","0,1,2,3",s,True,free,
168_170_192_EBL,170,168_170_bay,170_192,left,EBL,1,10.0,3,0,l,False,,6.7056
168_170_415_EBT,170,168_170_bay,170_415,thru,EBT,3,690.0,"0,1,2","0,1,2",s,False,,26.8224
168_170_182_EBR,170,168_170_bay,170_182,right,EBR,1,10.0,0,0,r,False,,4.02336
169_340_to_169_340_bay,169_340_bay_node,169_340,169_340_bay,thru,TURN_BAY_CONNECTOR,4,0.0,"0,0,1,1","0,1,2,3",s,True,free,
169_340_140_EBL,340,169_340_bay,340_140,left,EBL,1,6.0,3,2,l,False,,6.7056
169_340_7295_EBT,340,169_340_bay,340_7295,thru,EBT,2,3.0,"1,2","0,1",s,False,,26.8224
169_340_251_EBR,340,169_340_bay,340_251,right,EBR,1,1.0,0,0,r,False,,4.02336
16_143_5202_NBT,143,16_143,143_5202,thru,NBT,2,0.0,"0,1","0,1",s,False,,26.8224
16_509_to_16_509_bay,16_509_bay_node,16_509,16_509_bay,thru,TURN_BAY_CONNECTOR,2,0.0,"0,0","0,1",s,True,free,
16_509_511_SBL,509,16_509_bay,509_511,left,SBL,1,18.0,1,0,l,False,,6.7056
16_509_23_SBT,509,16_509_bay,509_23,thru,SBT,1,211.0,0,0,s,False,,26.8224
16_509_7204_SBR,509,16_509_bay,509_7204,right,SBR,1,1.0,0,0,r,False,,4.02336
