link_id,from_node_id,to_node_id,lanes,length_m,free_speed_mps,geometry,main_link_id,is_turn_bay_link
123_122_bay,123_122_bay_node,122,4,47.244,20.1168,"POLYGON ((-111.947452 33.393006, -111.94796 33.393006, -111.94796 33.392874, -111.947452 33.392874, -111.947452 33.393006))",123_122,True
123_124,123,123_124_bay_node,2,316.876564,17.8816,"POLYGON ((-111.943799 33.392908, -111.940392 33.392908, -111.940392 33.392974, -111.943799 33.392974, -111.943799 33.392908))",123_124,False
123_124_bay,123_124_bay_node,124,4,60.96,17.8816,"POLYGON ((-111.940392 33.392875, -111.939737 33.392875, -111.939737 33.393007, -111.940392 33.393007, -111.940392 33.392875))",123_124,True
123_7050,123,7050,1,243.765624,13.4112,"POLYGON ((-111.943819 33.392941, -111.943818 33.390742, -111.943779 33.390742, -111.943779 33.392941, -111.943819 33.392941))",123_7050,False
124_111,124,124_111_bay_node,2,745.044104,13.4112,"POLYGON ((-111.939697 33.392941, -111.939789 33.39966, -111.939868 33.39966, -111.939776 33.392941, -111.939697 33.392941))",124_111,False
124_111_bay,124_111_bay_node,111,3,53.34,13.4112,"POLYGON ((-111.93977 33.399661, -111.939776 33.400142, -111.939894 33.400141, -111.939888 33.399659, -111.93977 33.399661))",124_111,True
124_123,124,124_123_bay_node,3,322.972564,17.8816,"POLYGON ((-111.939737 33.39299, -111.943209 33.39299, -111.943209 33.392891, -111.939737 33.392891, -111.939737 33.39299))",124_123,False
124_123_bay,124_123_bay_node,123,4,54.864,17.8816,"POLYGON ((-111.943209 33.393007, -111.943799 33.393007, -111.943799 33.392875, -111.943209 33.392875, -111.943209 33.393007))",124_123,True
124_125,124,124_125_bay_node,2,402.20343,17.8816,"POLYGON ((-111.939737 33.392908, -111.935412 33.392908, -111.935412 33.392974, -111.939737 33.392974, -111.939737 33.392908))",124_125,False
124_125_bay,124_125_bay_node,125,3,30.48,17.8816,"POLYGON ((-111.935412 33.392892, -111.935084 33.392892, -111.935084 33.392991, -111.935412 33.392991, -111.935412 33.392892))",124_125,True
124_139,124,124_139_bay_node,2,464.742178,13.4112,"POLYGON ((-111.939776 33.39294, -111.939687 33.38875, -111.939609 33.388751, -111.939697 33.392942, -111.939776 33.39294))",124_139,False
124_139_bay,124_139_bay_node,139,3,53.34,13.4112,"POLYGON ((-111.939707 33.388749, -111.939697 33.388268, -111.939579 33.38827, -111.939589 33.388751, -111.939707 33.388749))",124_139,True
125_124,125,125_124_bay_node,3,373.24743,17.8816,"POLYGON ((-111.935084 33.392991, -111.939097 33.39299, -111.939097 33.392891, -111.935084 33.392892, -111.935084 33.392991))",125_124,False
125_124_bay,125_124_bay_node,124,4,59.436,17.8816,"POLYGON ((-111.939097 33.393007, -111.939737 33.393007, -111.939737 33.392875, -111.939097 33.392875, -111.939097 33.393007))",125_124,True
125_127,125,125_127_bay_node,2,734.317645,17.8816,"POLYGON ((-111.935084 33.392908, -111.927189 33.392908, -111.927189 33.392974, -111.935084 33.392974, -111.935084 33.392908))",125_127,False
125_127_bay,125_127_bay_node,127,4,79.248,17.8816,"POLYGON ((-111.927189 33.392875, -111.926337 33.392875, -111.926337 33.393007, -111.927189 33.393007, -111.927189 33.392875))",125_127,True
125_5265,125,5265,2,76.176625,13.4112,"POLYGON ((-111.935045 33.392941, -111.935045 33.393628, -111.935124 33.393628, -111.935124 33.392941, -111.935045 33.392941))",125_5265,False
125_5266,125,5266,2,60.9413,13.4112,"POLYGON ((-111.935124 33.392941, -111.935124 33.392391, -111.935045 33.392391, -111.935045 33.392941, -111.935124 33.392941))",125_5266,False
126_129,126,126_129_bay_node,3,535.045392,17.8816,"POLYGON ((-111.911378 33.392988, -111.917131 33.392989, -111.917131 33.39289, -111.911378 33.392889, -111.911378 33.392988))",126_129,False
126_129_bay,126_129_bay_node,129,5,54.864,17.8816,"POLYGON ((-111.917131 33.393022, -111.917721 33.393022, -111.917721 33.392857, -111.917131 33.392857, -111.917131 33.393022))",126_129,True
126_130,126,126_130_bay_node,3,148.982227,17.8816,"POLYGON ((-111.911378 33.392889, -111.909777 33.392889, -111.909777 33.392988, -111.911378 33.392988, -111.911378 33.392889))",126_130,False
126_130_bay,126_130_bay_node,130,5,59.436,17.8816,"POLYGON ((-111.909777 33.392856, -111.909138 33.392856, -111.909137 33.393021, -111.909777 33.393021, -111.909777 33.392856))",126_130,True
126_446,126,446,1,236.451124,13.4112,"POLYGON ((-111.911359 33.392939, -111.911358 33.395071, -111.911397 33.395071, -111.911398 33.392939, -111.911359 33.392939))",126_446,False
126_447,126,447,1,236.451125,13.4112,"POLYGON ((-111.911398 33.392939, -111.911399 33.390806, -111.911359 33.390806, -111.911359 33.392939, -111.911398 33.392939))",126_447,False
127_113,127,127_113_bay_node,3,751.083747,17.8816,"POLYGON ((-111.926278 33.392941, -111.926277 33.399715, -111.926395 33.399715, -111.926396 33.392941, -111.926278 33.392941))",127_113,False
127_113_bay,127_113_bay_node,113,4,53.34,17.8816,"POLYGON ((-111.926258 33.399715, -111.926258 33.400196, -111.926415 33.400196, -111.926415 33.399715, -111.926258 33.399715))",127_113,True
127_125,127,127_125_bay_node,3,755.653645,17.8816,"POLYGON ((-111.926337 33.39299, -111.934462 33.392991, -111.934462 33.392892, -111.926337 33.392891, -111.926337 33.39299))",127_125,False
127_125_bay,127_125_bay_node,125,4,57.912,17.8816,"POLYGON ((-111.934462 33.393007, -111.935084 33.393007, -111.935084 33.392875, -111.934462 33.392875, -111.934462 33.393007))",127_125,True
127_128,127,127_128_bay_node,2,280.319987,17.8816,"POLYGON ((-111.926337 33.392908, -111.923323 33.392907, -111.923323 33.392973, -111.926337 33.392974, -111.926337 33.392908))",127_128,False
127_128_bay,127_128_bay_node,128,3,30.48,17.8816,"POLYGON ((-111.923323 33.392891, -111.922996 33.392891, -111.922996 33.39299, -111.923323 33.39299, -111.923323 33.392891))",127_128,True
127_5263,127,5263,3,694.896655,20.1168,"POLYGON ((-111.926396 33.392942, -111.926561 33.386676, -111.926443 33.386674, -111.926278 33.39294, -111.926396 33.392942))",127_5263,False
128_127,128,128_127_bay_node,3,226.979987,17.8816,"POLYGON ((-111.922996 33.39299, -111.925436 33.39299, -111.925436 33.392891, -111.922996 33.392891, -111.922996 33.39299))",128_127,False
128_127_bay,128_127_bay_node,127,5,83.82,17.8816,"POLYGON ((-111.925436 33.393023, -111.926337 33.393023, -111.926337 33.392858, -111.925436 33.392858, -111.925436 33.393023))",128_127,True
128_129,128,128_129_bay_node,2,460.096034,15.6464,"POLYGON ((-111.922996 33.392907, -111.918049 33.392907, -111.918049 33.392973, -111.922996 33.392973, -111.922996 33.392907))",128_129,False
128_129_bay,128_129_bay_node,129,3,30.48,15.6464,"POLYGON ((-111.918049 33.39289, -111.917721 33.39289, -111.917721 33.392989, -111.918049 33.392989, -111.918049 33.39289))",128_129,True
128_7036,128,7036,1,243.764612,13.4112,"POLYGON ((-111.923015 33.39294, -111.923015 33.390742, -111.922976 33.390742, -111.922976 33.39294, -111.923015 33.39294))",128_7036,False
128_7267,128,7267,1,243.764611,13.4112,"POLYGON ((-111.922976 33.39294, -111.922976 33.395139, -111.923015 33.395139, -111.923015 33.39294, -111.922976 33.39294))",128_7267,False
129_126,129,129_126_bay_node,2,547.237392,17.8816,"POLYGON ((-111.917721 33.392907, -111.911837 33.392906, -111.911837 33.392972, -111.917721 33.392973, -111.917721 33.392907))",129_126,False
129_126_bay,129_126_bay_node,126,3,42.672,17.8816,"POLYGON ((-111.911837 33.392889, -111.911378 33.392889, -111.911378 33.392988, -111.911837 33.392988, -111.911837 33.392889))",129_126,True
129_128,129,129_128_bay_node,3,460.096034,15.6464,"POLYGON ((-111.917721 33.392989, -111.922668 33.39299, -111.922668 33.392891, -111.917721 33.39289, -111.917721 33.392989))",129_128,False
129_128_bay,129_128_bay_node,128,4,30.48,15.6464,"POLYGON ((-111.922668 33.393006, -111.922996 33.393006, -111.922996 33.392874, -111.922668 33.392874, -111.922668 33.393006))",129_128,True
129_7035,129,7035,1,243.764355,13.4112,"POLYGON ((-111.917741 33.39294, -111.917741 33.390741, -111.917702 33.390741, -111.917701 33.39294, -111.917741 33.39294))",129_7035,False
129_7266,129,7266,1,243.764354,13.4112,"POLYGON ((-111.917701 33.39294, -111.917701 33.395138, -111.91774 33.395138, -111.917741 33.39294, -111.917701 33.39294))",129_7266,False
12_11,12,12_11_bay_node,2,752.648845,17.8816,"POLYGON ((-111.909588 33.440412, -111.917685 33.44048, -111.917686 33.440414, -111.909589 33.440346, -111.909588 33.440412))",12_11,False
12_11_bay,12_11_bay_node,11,3,32.004,17.8816,"POLYGON ((-111.917685 33.440496, -111.918029 33.440499, -111.91803 33.4404, -111.917686 33.440397, -111.917685 33.440496))",12_11,True
12_19,12,12_19_bay_node,3,343.941473,20.1168,"POLYGON ((-111.909648 33.440378, -111.909518 33.437278, -111.9094 33.437281, -111.90953 33.440381, -111.909648 33.440378))",12_19,False
12_19_bay,12_19_bay_node,19,4,60.96,20.1168,"POLYGON ((-111.909537 33.437277, -111.909514 33.436727, -111.909357 33.436732, -111.90938 33.437282, -111.909537 33.437277))",12_19,True
12_328,12,328,3,705.060696,20.1168,"POLYGON ((-111.90953 33.440378, -111.909315 33.446734, -111.909433 33.446737, -111.909648 33.440381, -111.90953 33.440378))",12_328,False
130_116,130,116,3,405.257544,15.6464,"POLYGON ((-111.909079 33.392938, -111.909077 33.396593, -111.909195 33.396593, -111.909197 33.392938, -111.909079 33.392938))",130_116,False
130_126,130,130_126_bay_node,3,168.794227,17.8816,"POLYGON ((-111.909138 33.392988, -111.910952 33.392988, -111.910952 33.392889, -111.909138 33.392889, -111.909138 33.392988))",130_126,False
130_126_bay,130_126_bay_node,126,4,39.624,17.8816,"POLYGON ((-111.910952 33.393005, -111.911378 33.393005, -111.911378 33.392873, -111.910952 33.392873, -111.910952 33.393005))",130_126,True
130_5246,130,5246,3,91.411474,17.8816,"POLYGON ((-111.909138 33.392889, -111.908155 33.392889, -111.908155 33.392988, -111.909138 33.392988, -111.909138 33.392889))",130_5246,False
130_5261,130,5261,2,619.227886,17.8816,"POLYGON ((-111.909177 33.392939, -111.909277 33.387355, -111.909198 33.387354, -111.909098 33.392938, -111.909177 33.392939))",130_5261,False
131_132,131,131_132_bay_node,2,350.39498,17.8816,"POLYGON ((-111.904846 33.392904, -111.901078 33.392903, -111.901078 33.392969, -111.904846 33.39297, -111.904846 33.392904))",131_132,False
131_132_bay,131_132_bay_node,132,3,48.768,17.8816,"POLYGON ((-111.901078 33.392887, -111.900554 33.392887, -111.900554 33.392986, -111.901078 33.392986, -111.901078 33.392887))",131_132,True
131_5246,131,5246,3,307.751836,17.8816,"POLYGON ((-111.904846 33.392987, -111.908155 33.392988, -111.908155 33.392889, -111.904846 33.392888, -111.904846 33.392987))",131_5246,False
131_7029,131,7029,1,243.763729,13.4112,"POLYGON ((-111.904865 33.392937, -111.904866 33.390739, -111.904827 33.390739, -111.904826 33.392937, -111.904865 33.392937))",131_7029,False
131_7265,131,7265,1,243.763728,13.4112,"POLYGON ((-111.904826 33.392937, -111.904825 33.395136, -111.904865 33.395136, -111.904865 33.392937, -111.904826 33.392937))",131_7265,False
132_131,132,132_131_bay_node,3,367.15898,17.8816,"POLYGON ((-111.900554 33.392986, -111.904502 33.392987, -111.904502 33.392888, -111.900554 33.392887, -111.900554 33.392986))",132_131,False
132_131_bay,132_131_bay_node,131,4,32.004,17.8816,"POLYGON ((-111.904502 33.393003, -111.904846 33.393003, -111.904846 33.392871, -111.904502 33.392871, -111.904502 33.393003))",132_131,True
132_5248,132,5248,3,652.067061,17.8816,"POLYGON ((-111.900554 33.392887, -111.893543 33.392885, -111.893543 33.392984, -111.900554 33.392986, -111.900554 33.392887))",132_5248,False
132_7028,132,7028,1,365.645281,13.4112,"POLYGON ((-111.900574 33.392936, -111.900575 33.389638, -111.900536 33.389638, -111.900534 33.392936, -111.900574 33.392936))",132_7028,False
132_7264,132,7264,1,365.645279,13.4112,"POLYGON ((-111.900534 33.392936, -111.900533 33.396234, -111.900572 33.396234, -111.900574 33.392936, -111.900534 33.392936))",132_7264,False
133_136,133,136,2,509.083374,13.4112,"POLYGON ((-111.890727 33.383292, -111.890561 33.387881, -111.89064 33.387883, -111.890806 33.383294, -111.890727 33.383292))",133_136,False
134_5278,134,134_5278_bay_node,2,31.8718,15.6464,"POLYGON ((-111.937791 33.414737, -111.938114 33.414833, -111.938141 33.414771, -111.937817 33.414675, -111.937791 33.414737))",134_5278,False
134_5278_bay,134_5278_bay_node,5278,3,30.48,15.6464,"POLYGON ((-111.938108 33.414848, -111.938417 33.41494, -111.938456 33.414846, -111.938147 33.414755, -111.938108 33.414848))",134_5278,True
134_73,134,73,3,60.941326,15.6464,"POLYGON ((-111.937804 33.414657, -111.937149 33.414657, -111.937149 33.414756, -111.937804 33.414756, -111.937804 33.414657))",134_73,False
135_335,135,335,5,152.351951,17.8816,"POLYGON ((-111.892167 33.392851, -111.890529 33.392851, -111.890529 33.393015, -111.892167 33.393016, -111.892167 33.392851))",135_335,False
135_5249,135,5249,3,60.940794,17.8816,"POLYGON ((-111.892167 33.392983, -111.892822 33.392983, -111.892822 33.392884, -111.892167 33.392884, -111.892167 33.392983))",135_5249,False
135_7027,135,7027,2,365.644669,17.8816,"POLYGON ((-111.892207 33.392934, -111.892208 33.389636, -111.892129 33.389636, -111.892128 33.392934, -111.892207 33.392934))",135_7027,False
136_137,136,137,2,202.085015,13.4112,"POLYGON ((-111.890561 33.387881, -111.890505 33.389703, -111.890583 33.389705, -111.89064 33.387883, -111.890561 33.387881))",136_137,False
137_335,137,137_335_bay_node,2,298.59303,13.4112,"POLYGON ((-111.890505 33.389704, -111.890492 33.392397, -111.890571 33.392397, -111.890583 33.389704, -111.890505 33.389704))",137_335,False
137_335_bay,137_335_bay_node,335,4,59.436,13.4112,"POLYGON ((-111.890453 33.392397, -111.89045 33.392933, -111.890608 33.392933, -111.89061 33.392397, -111.890453 33.392397))",137_335,True
138_15,138,15,1,137.124975,13.4112,"POLYGON ((-111.88343 33.39293, -111.883447 33.391694, -111.883408 33.391693, -111.88339 33.39293, -111.88343 33.39293))",138_15,False
138_397,138,397,1,138.039028,13.4112,"POLYGON ((-111.88339 33.39293, -111.883373 33.394175, -111.883413 33.394175, -111.88343 33.39293, -111.88339 33.39293))",138_397,False
138_5250,138,5250,3,570.709883,17.8816,"POLYGON ((-111.88341 33.39298, -111.889546 33.392982, -111.889546 33.392883, -111.88341 33.392881, -111.88341 33.39298))",138_5250,False
138_7025,138,7025,2,312.930339,17.8816,"POLYGON ((-111.88341 33.392897, -111.880046 33.392896, -111.880046 33.392962, -111.88341 33.392963, -111.88341 33.392897))",138_7025,False
139_124,139,139_124_bay_node,2,434.262178,13.4112,"POLYGON ((-111.939599 33.38827, -111.939681 33.392186, -111.93976 33.392185, -111.939677 33.388269, -111.939599 33.38827))",139_124,False
139_124_bay,139_124_bay_node,124,5,83.82,13.4112,"POLYGON ((-111.939622 33.392187, -111.939638 33.392942, -111.939835 33.392939, -111.939819 33.392184, -111.939622 33.392187))",139_124,True
139_5267,139,5267,1,88.836537,13.4112,"POLYGON ((-111.939636 33.388286, -111.940586 33.388368, -111.94059 33.388335, -111.93964 33.388253, -111.939636 33.388286))",139_5267,False
139_5268,139,5268,2,159.122594,13.4112,"POLYGON ((-111.939677 33.388268, -111.939628 33.386834, -111.939549 33.386836, -111.939599 33.38827, -111.939677 33.388268))",139_5268,False
139_7043,139,7043,1,197.449951,13.4112,"POLYGON ((-111.939638 33.388253, -111.937515 33.388253, -111.937515 33.388286, -111.939638 33.388286, -111.939638 33.388253))",139_7043,False
13_24,13,13_24_bay_node,3,415.916826,17.8816,"POLYGON ((-111.96097 33.429598, -111.960969 33.425847, -111.960851 33.425847, -111.960852 33.429598, -111.96097 33.429598))",13_24,False
13_24_bay,13_24_bay_node,24,4,32.004,17.8816,"POLYGON ((-111.960989 33.425847, -111.960989 33.425559, -111.960831 33.425559, -111.960831 33.425847, -111.960989 33.425847))",13_24,True
13_486,13,486,2,145.20512,17.8816,"POLYGON ((-111.960896 33.429568, -111.959454 33.430071, -111.959484 33.430132, -111.960926 33.429629, -111.960896 33.429568))",13_486,False
13_7001,13,7001,2,635.378276,17.8816,"POLYGON ((-111.960887 33.429624, -111.964271 33.431882, -111.966775 33.43152, -111.966762 33.431455, -111.964291 33.431819, -111.960936 33.429573, -111.960887 33.429624))",13_7001,False
13_7002,13,7002,3,470.053228,20.1168,"POLYGON ((-111.960852 33.429601, -111.961086 33.433836, -111.961204 33.433831, -111.96097 33.429596, -111.960852 33.429601))",13_7002,False
140_340,140,340,5,127.97739,13.4112,"POLYGON ((-111.960997 33.388102, -111.960997 33.386947, -111.9608 33.386947, -111.960801 33.388102, -111.960997 33.388102))",140_340,False
140_5274,140,5274,3,79.224099,17.8816,"POLYGON ((-111.96084 33.388102, -111.96084 33.388816, -111.960958 33.388816, -111.960958 33.388102, -111.96084 33.388102))",140_5274,False
141_341,141,341,4,103.600304,13.4112,"POLYGON ((-111.939651 33.386071, -111.939651 33.385136, -111.939494 33.385136, -111.939494 33.386071, -111.939651 33.386071))",141_341,False
141_5268,141,5268,2,84.722184,13.4112,"POLYGON ((-111.939533 33.386071, -111.939549 33.386835, -111.939628 33.386834, -111.939612 33.38607, -111.939533 33.386071))",141_5268,False
141_7048,141,7048,1,245.662522,13.4112,"POLYGON ((-111.939575 33.386087, -111.942195 33.385812, -111.942191 33.385779, -111.93957 33.386054, -111.939575 33.386087))",141_7048,False
142_342,142,342,4,121.882394,20.1168,"POLYGON ((-111.926613 33.386125, -111.926613 33.385026, -111.926456 33.385026, -111.926456 33.386125, -111.926613 33.386125))",142_342,False
142_5263,142,5263,3,61.017325,20.1168,"POLYGON ((-111.926476 33.386123, -111.926443 33.386673, -111.926561 33.386677, -111.926593 33.386128, -111.926476 33.386123))",142_5263,False
142_7041,142,7041,2,183.893317,13.4112,"POLYGON ((-111.926539 33.386158, -111.928504 33.38598, -111.928496 33.385914, -111.92653 33.386093, -111.926539 33.386158))",142_7041,False
143_16,143,16,4,51.552238,13.4112,"POLYGON ((-111.943009 33.429813, -111.942943 33.429351, -111.942787 33.429367, -111.942853 33.429829, -111.943009 33.429813))",143_16,False
143_5202,143,5202,2,120.713193,13.4112,"POLYGON ((-111.942893 33.42983, -111.94326 33.430874, -111.943336 33.430856, -111.942968 33.429811, -111.942893 33.42983))",143_5202,False
143_5203,143,5203,1,84.638363,13.4112,"POLYGON ((-111.942936 33.429836, -111.943808 33.429617, -111.943797 33.429585, -111.942925 33.429805, -111.942936 33.429836))",143_5203,False
144_344,144,344,3,121.881974,17.8816,"POLYGON ((-111.90933 33.386205, -111.90933 33.385106, -111.909212 33.385106, -111.909212 33.386205, -111.90933 33.386205))",144_344,False
144_5261,144,5261,2,127.403105,17.8816,"POLYGON ((-111.909231 33.386205, -111.909198 33.387353, -111.909277 33.387355, -111.90931 33.386206, -111.909231 33.386205))",144_5261,False
144_7034,144,7034,2,183.734849,13.4112,"POLYGON ((-111.909274 33.386238, -111.91124 33.386074, -111.911232 33.386008, -111.909267 33.386173, -111.909274 33.386238))",144_7034,False
